Overall,Balance,Stamina,Strength,HeadingAccuracy,ShortPassing,LongPassing,Dribbling,BallControl,Acceleration,SprintSpeed,Agility,ShotPower,Aggression,Jumping,Vision,Composure,StandingTackle,SlidingTackle
62,73.0,73.0,63.0,43.0,64.0,58.0,47.0,53.0,54.0,61.0,75.0,68.0,76.0,70.0,53.0,53.0,64.0,62.0
62,79.0,57.0,48.0,43.0,56.0,51.0,60.0,50.0,81.0,82.0,75.0,35.0,59.0,82.0,40.0,45.0,64.0,65.0
62,81.0,66.0,52.0,41.0,65.0,60.0,65.0,70.0,58.0,60.0,71.0,57.0,46.0,64.0,62.0,57.0,40.0,39.0
62,58.0,61.0,68.0,58.0,56.0,42.0,58.0,57.0,64.0,61.0,59.0,49.0,69.0,67.0,41.0,55.0,62.0,60.0
62,76.0,45.0,54.0,55.0,69.0,63.0,63.0,64.0,62.0,55.0,73.0,54.0,55.0,33.0,68.0,53.0,47.0,42.0
62,61.0,74.0,60.0,52.0,60.0,54.0,62.0,60.0,76.0,75.0,72.0,22.0,46.0,77.0,42.0,43.0,60.0,58.0
62,60.0,75.0,67.0,52.0,65.0,64.0,44.0,65.0,60.0,57.0,58.0,51.0,52.0,65.0,67.0,60.0,58.0,55.0
62,54.0,70.0,76.0,64.0,64.0,58.0,66.0,62.0,68.0,62.0,57.0,45.0,57.0,59.0,63.0,61.0,67.0,57.0
62,65.0,65.0,70.0,69.0,50.0,41.0,44.0,42.0,61.0,69.0,45.0,45.0,55.0,80.0,33.0,51.0,65.0,62.0
62,57.0,64.0,91.0,64.0,51.0,37.0,39.0,49.0,65.0,73.0,51.0,55.0,74.0,79.0,27.0,48.0,59.0,58.0
62,73.0,54.0,54.0,59.0,55.0,40.0,64.0,62.0,78.0,75.0,70.0,63.0,29.0,58.0,55.0,50.0,28.0,18.0
62,57.0,49.0,62.0,60.0,58.0,54.0,51.0,59.0,56.0,56.0,56.0,51.0,62.0,66.0,41.0,57.0,63.0,61.0
62,73.0,63.0,52.0,52.0,57.0,52.0,60.0,62.0,67.0,66.0,64.0,49.0,56.0,62.0,46.0,55.0,61.0,61.0
62,73.0,64.0,61.0,56.0,52.0,50.0,61.0,60.0,89.0,87.0,87.0,63.0,59.0,68.0,61.0,55.0,36.0,28.0
62,39.0,36.0,61.0,15.0,28.0,15.0,12.0,16.0,49.0,42.0,41.0,19.0,38.0,69.0,12.0,33.0,15.0,14.0
62,57.0,43.0,80.0,16.0,26.0,20.0,14.0,20.0,43.0,48.0,59.0,21.0,21.0,69.0,51.0,60.0,15.0,19.0
62,73.0,86.0,72.0,45.0,64.0,53.0,64.0,61.0,79.0,74.0,73.0,69.0,67.0,60.0,65.0,62.0,62.0,62.0
62,41.0,64.0,68.0,66.0,53.0,49.0,28.0,37.0,54.0,57.0,40.0,32.0,70.0,73.0,27.0,44.0,64.0,57.0
62,67.0,65.0,68.0,61.0,63.0,52.0,51.0,57.0,64.0,64.0,69.0,53.0,81.0,61.0,40.0,59.0,66.0,67.0
62,37.0,45.0,74.0,29.0,49.0,40.0,20.0,31.0,45.0,48.0,59.0,57.0,33.0,65.0,39.0,37.0,15.0,20.0
62,58.0,62.0,59.0,57.0,56.0,55.0,60.0,61.0,75.0,80.0,67.0,63.0,55.0,69.0,39.0,46.0,34.0,39.0
62,46.0,44.0,69.0,13.0,28.0,26.0,21.0,26.0,43.0,47.0,35.0,22.0,21.0,56.0,32.0,35.0,20.0,15.0
62,78.0,42.0,64.0,50.0,55.0,49.0,69.0,64.0,75.0,81.0,66.0,70.0,40.0,61.0,45.0,53.0,29.0,26.0
62,62.0,79.0,65.0,53.0,62.0,56.0,53.0,62.0,70.0,73.0,69.0,63.0,74.0,52.0,56.0,60.0,54.0,52.0
62,76.0,73.0,66.0,38.0,59.0,52.0,64.0,61.0,82.0,82.0,80.0,64.0,43.0,54.0,60.0,61.0,13.0,11.0
62,80.0,83.0,76.0,47.0,49.0,48.0,52.0,51.0,67.0,67.0,68.0,49.0,72.0,80.0,42.0,62.0,64.0,62.0
62,80.0,61.0,62.0,52.0,63.0,58.0,63.0,60.0,72.0,71.0,81.0,61.0,72.0,66.0,56.0,59.0,45.0,36.0
62,78.0,73.0,65.0,45.0,69.0,60.0,58.0,62.0,70.0,70.0,73.0,69.0,52.0,70.0,60.0,62.0,54.0,52.0
62,63.0,72.0,58.0,40.0,64.0,61.0,62.0,71.0,63.0,52.0,72.0,60.0,21.0,33.0,60.0,69.0,39.0,37.0
62,35.0,20.0,43.0,14.0,38.0,31.0,15.0,23.0,34.0,24.0,33.0,23.0,28.0,58.0,35.0,51.0,12.0,14.0
62,65.0,62.0,61.0,73.0,63.0,48.0,64.0,66.0,67.0,63.0,60.0,62.0,56.0,67.0,51.0,58.0,25.0,24.0
62,61.0,66.0,57.0,48.0,65.0,58.0,57.0,65.0,56.0,59.0,59.0,43.0,57.0,57.0,54.0,56.0,60.0,61.0
62,72.0,67.0,54.0,51.0,59.0,57.0,63.0,58.0,80.0,78.0,81.0,59.0,60.0,71.0,56.0,59.0,64.0,64.0
62,78.0,62.0,49.0,45.0,52.0,35.0,68.0,67.0,81.0,83.0,76.0,50.0,35.0,69.0,55.0,52.0,17.0,17.0
62,57.0,64.0,79.0,54.0,34.0,35.0,31.0,38.0,48.0,60.0,40.0,48.0,65.0,81.0,31.0,47.0,68.0,65.0
62,69.0,77.0,58.0,51.0,49.0,41.0,42.0,51.0,74.0,70.0,60.0,40.0,65.0,66.0,37.0,47.0,62.0,60.0
62,,,,,,,,,,,,,,,,,,
62,,,,,,,,,,,,,,,,,,
62,,,,,,,,,,,,,,,,,,
62,,,,,,,,,,,,,,,,,,
62,,,,,,,,,,,,,,,,,,
62,,,,,,,,,,,,,,,,,,
62,,,,,,,,,,,,,,,,,,
62,,,,,,,,,,,,,,,,,,
62,,,,,,,,,,,,,,,,,,
62,,,,,,,,,,,,,,,,,,
62,,,,,,,,,,,,,,,,,,
62,,,,,,,,,,,,,,,,,,
62,,,,,,,,,,,,,,,,,,
62,,,,,,,,,,,,,,,,,,
62,,,,,,,,,,,,,,,,,,
62,,,,,,,,,,,,,,,,,,
62,,,,,,,,,,,,,,,,,,
62,,,,,,,,,,,,,,,,,,
62,,,,,,,,,,,,,,,,,,
62,,,,,,,,,,,,,,,,,,
62,,,,,,,,,,,,,,,,,,
62,,,,,,,,,,,,,,,,,,
62,,,,,,,,,,,,,,,,,,
62,,,,,,,,,,,,,,,,,,
62,,,,,,,,,,,,,,,,,,
62,,,,,,,,,,,,,,,,,,
62,,,,,,,,,,,,,,,,,,
62,,,,,,,,,,,,,,,,,,
62,,,,,,,,,,,,,,,,,,
62,,,,,,,,,,,,,,,,,,
62,,,,,,,,,,,,,,,,,,
62,,,,,,,,,,,,,,,,,,
62,,,,,,,,,,,,,,,,,,
62,,,,,,,,,,,,,,,,,,
62,,,,,,,,,,,,,,,,,,
62,,,,,,,,,,,,,,,,,,
62,,,,,,,,,,,,,,,,,,
62,,,,,,,,,,,,,,,,,,
62,,,,,,,,,,,,,,,,,,
62,,,,,,,,,,,,,,,,,,
62,,,,,,,,,,,,,,,,,,
62,,,,,,,,,,,,,,,,,,
62,,,,,,,,,,,,,,,,,,
62,,,,,,,,,,,,,,,,,,
62,,,,,,,,,,,,,,,,,,
62,,,,,,,,,,,,,,,,,,
62,,,,,,,,,,,,,,,,,,
62,,,,,,,,,,,,,,,,,,
62,60.0,80.0,58.0,43.0,60.0,56.0,58.0,59.0,73.0,75.0,69.0,34.0,49.0,60.0,46.0,65.0,61.0,60.0
62,85.0,73.0,61.0,51.0,63.0,42.0,63.0,54.0,69.0,69.0,69.0,58.0,66.0,68.0,49.0,49.0,59.0,59.0
62,67.0,78.0,68.0,54.0,52.0,47.0,60.0,55.0,73.0,78.0,77.0,59.0,65.0,74.0,50.0,61.0,60.0,57.0
62,73.0,48.0,56.0,53.0,57.0,55.0,62.0,65.0,70.0,69.0,71.0,67.0,47.0,50.0,62.0,58.0,47.0,44.0
62,68.0,70.0,50.0,40.0,58.0,50.0,66.0,63.0,78.0,75.0,76.0,60.0,50.0,55.0,53.0,52.0,42.0,35.0
62,71.0,65.0,45.0,39.0,61.0,37.0,61.0,62.0,80.0,80.0,71.0,48.0,23.0,46.0,63.0,54.0,22.0,17.0
62,54.0,28.0,65.0,10.0,28.0,23.0,11.0,25.0,36.0,30.0,32.0,19.0,20.0,59.0,30.0,48.0,11.0,10.0
62,32.0,19.0,52.0,14.0,29.0,20.0,8.0,16.0,34.0,29.0,41.0,16.0,20.0,62.0,27.0,14.0,14.0,6.0
62,69.0,55.0,45.0,47.0,66.0,62.0,65.0,64.0,69.0,64.0,55.0,68.0,49.0,58.0,63.0,60.0,54.0,54.0
62,74.0,62.0,61.0,60.0,66.0,61.0,53.0,58.0,62.0,62.0,59.0,58.0,64.0,61.0,52.0,50.0,62.0,65.0
62,85.0,55.0,60.0,52.0,62.0,62.0,61.0,67.0,66.0,70.0,67.0,67.0,61.0,70.0,61.0,67.0,54.0,55.0
62,67.0,72.0,66.0,60.0,57.0,56.0,60.0,61.0,75.0,77.0,61.0,54.0,64.0,77.0,51.0,60.0,61.0,59.0
62,52.0,60.0,73.0,64.0,59.0,56.0,39.0,55.0,52.0,43.0,44.0,42.0,55.0,46.0,25.0,42.0,63.0,63.0
62,63.0,65.0,73.0,51.0,52.0,34.0,66.0,57.0,65.0,46.0,58.0,31.0,58.0,57.0,47.0,56.0,70.0,69.0
62,50.0,57.0,77.0,70.0,55.0,30.0,43.0,65.0,65.0,69.0,63.0,70.0,17.0,74.0,50.0,56.0,18.0,23.0
62,68.0,56.0,52.0,45.0,59.0,55.0,65.0,56.0,75.0,70.0,64.0,69.0,56.0,45.0,55.0,49.0,35.0,45.0
62,81.0,54.0,47.0,61.0,58.0,42.0,66.0,62.0,77.0,75.0,79.0,56.0,39.0,63.0,55.0,49.0,23.0,20.0
62,70.0,72.0,70.0,62.0,65.0,67.0,61.0,67.0,40.0,36.0,56.0,77.0,76.0,79.0,71.0,68.0,62.0,60.0
62,49.0,64.0,78.0,65.0,51.0,34.0,56.0,65.0,60.0,54.0,57.0,67.0,40.0,53.0,51.0,46.0,23.0,22.0
62,71.0,64.0,56.0,39.0,58.0,41.0,68.0,67.0,76.0,70.0,71.0,57.0,45.0,42.0,55.0,58.0,28.0,31.0
62,80.0,49.0,34.0,39.0,53.0,54.0,71.0,70.0,81.0,82.0,80.0,51.0,42.0,52.0,59.0,53.0,32.0,38.0
62,62.0,22.0,58.0,20.0,32.0,27.0,20.0,23.0,49.0,43.0,31.0,18.0,23.0,58.0,19.0,50.0,19.0,21.0
62,66.0,50.0,50.0,59.0,72.0,71.0,63.0,60.0,57.0,63.0,52.0,56.0,59.0,55.0,58.0,47.0,60.0,68.0
62,79.0,84.0,66.0,52.0,60.0,58.0,60.0,59.0,80.0,79.0,81.0,58.0,65.0,75.0,54.0,55.0,56.0,52.0
62,69.0,74.0,72.0,56.0,57.0,53.0,59.0,57.0,74.0,77.0,72.0,62.0,65.0,66.0,50.0,50.0,59.0,61.0
62,65.0,87.0,78.0,59.0,42.0,34.0,31.0,41.0,60.0,53.0,45.0,39.0,72.0,84.0,34.0,49.0,63.0,58.0
62,53.0,66.0,64.0,49.0,61.0,51.0,69.0,64.0,74.0,80.0,69.0,60.0,58.0,53.0,45.0,57.0,30.0,21.0
62,68.0,74.0,73.0,54.0,53.0,45.0,62.0,57.0,86.0,83.0,66.0,69.0,33.0,61.0,49.0,54.0,15.0,12.0
62,67.0,65.0,65.0,61.0,44.0,37.0,42.0,46.0,66.0,63.0,58.0,42.0,69.0,61.0,39.0,47.0,66.0,63.0
62,66.0,61.0,59.0,55.0,54.0,51.0,58.0,58.0,73.0,70.0,73.0,45.0,48.0,57.0,57.0,55.0,61.0,61.0
62,69.0,73.0,64.0,52.0,56.0,52.0,46.0,60.0,56.0,54.0,66.0,39.0,64.0,71.0,35.0,67.0,64.0,61.0
62,74.0,69.0,42.0,45.0,54.0,33.0,58.0,63.0,74.0,72.0,65.0,27.0,52.0,63.0,40.0,45.0,58.0,60.0
62,41.0,57.0,90.0,62.0,52.0,42.0,28.0,45.0,33.0,41.0,40.0,43.0,65.0,53.0,39.0,52.0,61.0,58.0
62,66.0,68.0,63.0,59.0,55.0,38.0,35.0,48.0,46.0,53.0,51.0,47.0,58.0,71.0,37.0,58.0,66.0,64.0
62,64.0,60.0,59.0,50.0,66.0,59.0,63.0,65.0,64.0,69.0,60.0,61.0,58.0,58.0,59.0,42.0,64.0,62.0
62,35.0,58.0,92.0,66.0,64.0,59.0,59.0,62.0,39.0,43.0,54.0,61.0,60.0,78.0,64.0,61.0,55.0,53.0
62,79.0,71.0,62.0,42.0,63.0,57.0,62.0,63.0,61.0,68.0,84.0,59.0,44.0,78.0,64.0,65.0,52.0,44.0
62,89.0,74.0,50.0,43.0,54.0,59.0,59.0,62.0,84.0,74.0,87.0,59.0,45.0,59.0,62.0,54.0,34.0,36.0
62,62.0,62.0,66.0,48.0,62.0,58.0,65.0,64.0,68.0,66.0,59.0,66.0,50.0,53.0,55.0,56.0,33.0,32.0
62,57.0,68.0,63.0,52.0,60.0,55.0,63.0,65.0,69.0,79.0,66.0,47.0,48.0,55.0,47.0,64.0,63.0,55.0
62,69.0,73.0,78.0,61.0,62.0,62.0,60.0,62.0,67.0,64.0,64.0,62.0,82.0,72.0,58.0,60.0,61.0,62.0
62,61.0,23.0,46.0,10.0,25.0,24.0,17.0,19.0,40.0,42.0,35.0,22.0,24.0,56.0,11.0,50.0,12.0,12.0
62,67.0,59.0,71.0,59.0,68.0,64.0,58.0,59.0,62.0,64.0,65.0,54.0,48.0,64.0,66.0,45.0,64.0,53.0
62,72.0,64.0,52.0,38.0,61.0,55.0,65.0,66.0,67.0,66.0,71.0,54.0,44.0,56.0,57.0,64.0,31.0,19.0
62,65.0,69.0,70.0,58.0,63.0,61.0,62.0,62.0,60.0,60.0,61.0,60.0,66.0,67.0,59.0,58.0,30.0,27.0
62,69.0,67.0,71.0,41.0,58.0,51.0,62.0,60.0,75.0,77.0,65.0,70.0,47.0,75.0,52.0,56.0,62.0,58.0
62,42.0,51.0,79.0,67.0,29.0,27.0,23.0,39.0,43.0,54.0,47.0,38.0,53.0,72.0,34.0,55.0,66.0,64.0
62,77.0,49.0,35.0,55.0,69.0,64.0,60.0,61.0,65.0,60.0,59.0,63.0,62.0,57.0,62.0,55.0,67.0,62.0
62,37.0,72.0,83.0,64.0,58.0,56.0,39.0,59.0,58.0,55.0,54.0,58.0,62.0,60.0,46.0,58.0,62.0,58.0
62,61.0,77.0,78.0,51.0,62.0,58.0,56.0,60.0,64.0,64.0,59.0,54.0,72.0,66.0,53.0,48.0,59.0,55.0
62,65.0,66.0,59.0,51.0,42.0,41.0,64.0,57.0,72.0,56.0,58.0,49.0,62.0,69.0,45.0,52.0,68.0,68.0
62,59.0,53.0,34.0,49.0,71.0,66.0,69.0,67.0,66.0,63.0,79.0,58.0,40.0,52.0,64.0,63.0,44.0,44.0
62,39.0,29.0,55.0,17.0,28.0,21.0,15.0,19.0,38.0,41.0,40.0,24.0,20.0,55.0,42.0,26.0,20.0,19.0
62,72.0,64.0,63.0,45.0,60.0,44.0,64.0,61.0,77.0,75.0,72.0,59.0,53.0,52.0,47.0,58.0,34.0,32.0
62,73.0,84.0,57.0,41.0,53.0,41.0,55.0,55.0,83.0,83.0,75.0,20.0,55.0,70.0,43.0,42.0,61.0,56.0
62,72.0,65.0,61.0,52.0,57.0,40.0,49.0,51.0,72.0,71.0,65.0,56.0,60.0,66.0,48.0,52.0,61.0,63.0
62,66.0,76.0,74.0,53.0,55.0,48.0,53.0,57.0,68.0,66.0,62.0,35.0,64.0,63.0,44.0,55.0,62.0,61.0
62,48.0,55.0,55.0,55.0,60.0,52.0,60.0,67.0,62.0,66.0,46.0,67.0,58.0,59.0,68.0,58.0,11.0,15.0
62,64.0,76.0,73.0,62.0,43.0,36.0,58.0,57.0,64.0,74.0,62.0,56.0,54.0,72.0,54.0,55.0,36.0,32.0
62,45.0,29.0,57.0,14.0,16.0,14.0,24.0,34.0,51.0,43.0,52.0,22.0,34.0,56.0,49.0,51.0,12.0,12.0
62,68.0,65.0,61.0,47.0,52.0,43.0,63.0,64.0,81.0,78.0,71.0,58.0,30.0,71.0,47.0,42.0,12.0,14.0
62,61.0,58.0,60.0,63.0,68.0,64.0,59.0,66.0,67.0,64.0,60.0,64.0,61.0,50.0,60.0,59.0,59.0,50.0
62,69.0,58.0,65.0,55.0,53.0,48.0,58.0,58.0,67.0,65.0,71.0,24.0,54.0,64.0,46.0,63.0,64.0,60.0
62,69.0,71.0,58.0,44.0,46.0,25.0,55.0,58.0,76.0,70.0,69.0,24.0,48.0,63.0,35.0,51.0,63.0,62.0
62,76.0,64.0,52.0,52.0,57.0,49.0,61.0,60.0,66.0,67.0,63.0,49.0,61.0,60.0,49.0,45.0,64.0,67.0
62,78.0,47.0,46.0,22.0,56.0,55.0,65.0,62.0,80.0,81.0,82.0,53.0,36.0,79.0,55.0,49.0,18.0,13.0
62,73.0,39.0,30.0,49.0,67.0,57.0,65.0,68.0,70.0,67.0,76.0,45.0,38.0,59.0,61.0,51.0,68.0,58.0
62,75.0,63.0,55.0,51.0,64.0,62.0,61.0,59.0,74.0,71.0,61.0,63.0,48.0,56.0,54.0,48.0,53.0,52.0
62,36.0,63.0,79.0,54.0,55.0,51.0,41.0,50.0,64.0,63.0,37.0,33.0,52.0,68.0,28.0,46.0,64.0,59.0
62,68.0,74.0,63.0,52.0,54.0,49.0,55.0,57.0,77.0,79.0,73.0,38.0,69.0,65.0,48.0,56.0,58.0,60.0
62,47.0,33.0,62.0,11.0,25.0,21.0,17.0,24.0,43.0,42.0,38.0,34.0,24.0,63.0,20.0,25.0,13.0,12.0
62,32.0,30.0,58.0,16.0,28.0,25.0,13.0,22.0,41.0,39.0,50.0,24.0,17.0,38.0,30.0,49.0,14.0,14.0
62,28.0,63.0,89.0,65.0,42.0,23.0,31.0,37.0,36.0,34.0,34.0,35.0,66.0,63.0,33.0,52.0,65.0,60.0
62,65.0,56.0,70.0,51.0,54.0,39.0,66.0,63.0,77.0,84.0,64.0,63.0,30.0,70.0,50.0,51.0,22.0,17.0
62,76.0,85.0,60.0,53.0,57.0,58.0,59.0,56.0,71.0,70.0,73.0,67.0,74.0,61.0,43.0,45.0,66.0,60.0
62,63.0,67.0,69.0,61.0,45.0,33.0,40.0,42.0,64.0,63.0,45.0,34.0,61.0,71.0,31.0,48.0,62.0,58.0
62,63.0,50.0,80.0,57.0,42.0,34.0,65.0,66.0,48.0,53.0,76.0,62.0,26.0,64.0,43.0,50.0,17.0,14.0
62,60.0,79.0,70.0,57.0,65.0,58.0,61.0,63.0,70.0,72.0,61.0,60.0,68.0,58.0,57.0,50.0,60.0,54.0
62,64.0,71.0,57.0,41.0,54.0,45.0,61.0,60.0,73.0,77.0,66.0,68.0,36.0,55.0,52.0,58.0,21.0,16.0
62,71.0,76.0,64.0,59.0,59.0,58.0,51.0,55.0,68.0,71.0,64.0,68.0,76.0,68.0,55.0,59.0,60.0,61.0
62,82.0,76.0,42.0,41.0,64.0,50.0,48.0,61.0,64.0,69.0,62.0,58.0,60.0,62.0,58.0,53.0,59.0,54.0
62,68.0,61.0,50.0,56.0,59.0,35.0,62.0,63.0,75.0,72.0,70.0,55.0,34.0,57.0,49.0,60.0,17.0,15.0
62,62.0,47.0,61.0,33.0,70.0,67.0,63.0,66.0,54.0,56.0,55.0,44.0,55.0,36.0,65.0,58.0,49.0,47.0
62,64.0,51.0,64.0,58.0,52.0,34.0,50.0,58.0,58.0,61.0,48.0,61.0,35.0,68.0,46.0,49.0,17.0,20.0
62,52.0,54.0,65.0,65.0,62.0,60.0,54.0,61.0,46.0,35.0,35.0,58.0,64.0,63.0,54.0,61.0,60.0,55.0
62,70.0,70.0,62.0,51.0,56.0,54.0,62.0,61.0,75.0,72.0,70.0,63.0,55.0,59.0,43.0,44.0,63.0,61.0
62,72.0,83.0,64.0,49.0,60.0,57.0,46.0,53.0,61.0,63.0,68.0,43.0,72.0,57.0,43.0,43.0,61.0,62.0
62,76.0,64.0,48.0,61.0,58.0,50.0,63.0,59.0,52.0,59.0,51.0,51.0,53.0,52.0,41.0,51.0,64.0,63.0
62,67.0,51.0,42.0,31.0,65.0,60.0,63.0,66.0,66.0,64.0,62.0,63.0,44.0,49.0,64.0,55.0,48.0,42.0
62,30.0,34.0,71.0,14.0,22.0,21.0,16.0,21.0,56.0,56.0,56.0,42.0,43.0,70.0,51.0,45.0,21.0,22.0
62,59.0,74.0,73.0,62.0,58.0,51.0,45.0,51.0,60.0,62.0,65.0,35.0,58.0,71.0,36.0,52.0,64.0,62.0
62,77.0,68.0,68.0,46.0,56.0,48.0,50.0,55.0,83.0,79.0,71.0,42.0,68.0,76.0,47.0,51.0,61.0,60.0
62,66.0,61.0,70.0,55.0,64.0,61.0,58.0,59.0,61.0,58.0,58.0,57.0,65.0,65.0,52.0,46.0,62.0,60.0
62,59.0,70.0,70.0,58.0,65.0,63.0,58.0,64.0,64.0,62.0,59.0,49.0,66.0,68.0,63.0,58.0,44.0,56.0
62,58.0,59.0,71.0,42.0,62.0,59.0,56.0,61.0,59.0,53.0,64.0,38.0,77.0,56.0,58.0,65.0,60.0,54.0
62,77.0,75.0,65.0,54.0,59.0,46.0,55.0,55.0,74.0,78.0,74.0,61.0,63.0,70.0,52.0,57.0,63.0,62.0
62,69.0,75.0,63.0,50.0,52.0,49.0,59.0,53.0,89.0,89.0,81.0,66.0,49.0,62.0,47.0,43.0,60.0,57.0
62,82.0,78.0,65.0,54.0,63.0,53.0,62.0,59.0,69.0,73.0,81.0,70.0,33.0,77.0,52.0,55.0,18.0,13.0
62,68.0,72.0,63.0,49.0,61.0,55.0,68.0,65.0,85.0,88.0,68.0,57.0,35.0,45.0,55.0,53.0,31.0,25.0
62,55.0,58.0,58.0,77.0,49.0,29.0,60.0,62.0,41.0,51.0,48.0,66.0,55.0,62.0,58.0,49.0,25.0,27.0
62,76.0,67.0,39.0,50.0,57.0,46.0,68.0,67.0,74.0,71.0,67.0,63.0,28.0,48.0,50.0,62.0,26.0,32.0
62,62.0,48.0,59.0,61.0,75.0,70.0,60.0,65.0,65.0,65.0,52.0,63.0,65.0,63.0,61.0,43.0,58.0,66.0
62,91.0,75.0,32.0,58.0,59.0,58.0,65.0,61.0,90.0,81.0,93.0,64.0,49.0,90.0,43.0,44.0,25.0,23.0
62,40.0,36.0,72.0,15.0,21.0,17.0,11.0,20.0,48.0,48.0,38.0,17.0,18.0,40.0,40.0,59.0,15.0,15.0
62,76.0,78.0,52.0,43.0,67.0,64.0,61.0,63.0,40.0,51.0,69.0,56.0,63.0,62.0,62.0,52.0,39.0,38.0
62,79.0,68.0,64.0,50.0,61.0,58.0,60.0,59.0,58.0,61.0,66.0,68.0,71.0,80.0,54.0,62.0,66.0,61.0
62,79.0,67.0,29.0,59.0,64.0,61.0,62.0,64.0,66.0,67.0,56.0,55.0,62.0,61.0,59.0,58.0,60.0,57.0
62,63.0,51.0,62.0,49.0,66.0,60.0,64.0,66.0,66.0,66.0,60.0,68.0,72.0,71.0,60.0,62.0,48.0,49.0
62,56.0,62.0,74.0,63.0,43.0,40.0,38.0,44.0,62.0,60.0,57.0,39.0,69.0,67.0,27.0,45.0,65.0,60.0
62,34.0,58.0,87.0,60.0,45.0,31.0,28.0,44.0,34.0,31.0,44.0,36.0,63.0,71.0,27.0,45.0,62.0,59.0
62,65.0,63.0,72.0,41.0,53.0,40.0,68.0,63.0,91.0,90.0,77.0,58.0,65.0,63.0,55.0,47.0,40.0,35.0
62,71.0,73.0,57.0,37.0,68.0,64.0,52.0,61.0,57.0,61.0,59.0,49.0,48.0,51.0,62.0,51.0,49.0,44.0
62,39.0,49.0,60.0,11.0,15.0,17.0,10.0,18.0,18.0,27.0,30.0,22.0,17.0,49.0,28.0,22.0,14.0,13.0
62,63.0,61.0,59.0,64.0,68.0,63.0,66.0,67.0,69.0,64.0,72.0,59.0,60.0,59.0,58.0,58.0,63.0,60.0
62,69.0,63.0,53.0,41.0,63.0,54.0,66.0,65.0,73.0,67.0,51.0,57.0,39.0,55.0,55.0,57.0,26.0,36.0
62,76.0,69.0,47.0,38.0,66.0,60.0,68.0,63.0,76.0,73.0,82.0,56.0,40.0,55.0,55.0,62.0,36.0,35.0
62,59.0,76.0,74.0,68.0,48.0,33.0,45.0,39.0,62.0,59.0,47.0,44.0,45.0,73.0,32.0,54.0,62.0,68.0
62,69.0,65.0,61.0,60.0,64.0,55.0,66.0,64.0,61.0,65.0,68.0,61.0,66.0,82.0,64.0,70.0,62.0,58.0
62,66.0,64.0,57.0,43.0,63.0,62.0,62.0,67.0,71.0,69.0,72.0,66.0,39.0,61.0,57.0,53.0,58.0,57.0
62,67.0,75.0,71.0,45.0,63.0,59.0,54.0,60.0,66.0,69.0,66.0,60.0,63.0,74.0,61.0,59.0,60.0,58.0
62,63.0,77.0,61.0,59.0,56.0,42.0,61.0,60.0,79.0,83.0,72.0,61.0,75.0,76.0,53.0,56.0,37.0,34.0
62,74.0,74.0,62.0,43.0,64.0,63.0,57.0,63.0,60.0,59.0,79.0,52.0,61.0,61.0,63.0,59.0,58.0,58.0
62,71.0,77.0,63.0,51.0,55.0,52.0,63.0,60.0,80.0,78.0,73.0,41.0,58.0,68.0,52.0,58.0,59.0,58.0
62,64.0,60.0,49.0,56.0,66.0,63.0,65.0,67.0,69.0,64.0,72.0,67.0,44.0,55.0,58.0,58.0,41.0,39.0
62,71.0,33.0,60.0,51.0,54.0,51.0,56.0,62.0,36.0,31.0,36.0,75.0,70.0,87.0,38.0,63.0,65.0,53.0
62,62.0,73.0,64.0,34.0,57.0,53.0,63.0,61.0,70.0,71.0,67.0,58.0,38.0,55.0,56.0,60.0,21.0,20.0
62,38.0,43.0,68.0,13.0,25.0,20.0,16.0,20.0,45.0,38.0,35.0,34.0,20.0,60.0,42.0,44.0,18.0,21.0
62,36.0,59.0,89.0,64.0,34.0,43.0,28.0,42.0,34.0,58.0,72.0,41.0,61.0,67.0,26.0,55.0,66.0,62.0
62,48.0,61.0,77.0,66.0,45.0,35.0,58.0,56.0,63.0,67.0,56.0,66.0,66.0,55.0,53.0,55.0,32.0,23.0
62,47.0,61.0,69.0,62.0,65.0,53.0,41.0,56.0,45.0,41.0,61.0,48.0,71.0,65.0,41.0,57.0,62.0,60.0
62,58.0,61.0,57.0,57.0,68.0,65.0,62.0,64.0,61.0,62.0,55.0,64.0,64.0,56.0,51.0,47.0,57.0,63.0
62,70.0,73.0,72.0,59.0,50.0,48.0,40.0,41.0,58.0,46.0,64.0,50.0,79.0,72.0,38.0,60.0,56.0,58.0
62,67.0,70.0,75.0,54.0,64.0,56.0,53.0,51.0,64.0,70.0,69.0,55.0,90.0,64.0,56.0,53.0,62.0,58.0
62,77.0,71.0,75.0,41.0,58.0,47.0,62.0,57.0,84.0,88.0,81.0,56.0,42.0,43.0,55.0,52.0,39.0,36.0
62,46.0,53.0,69.0,62.0,40.0,35.0,33.0,52.0,67.0,54.0,44.0,42.0,53.0,76.0,37.0,48.0,66.0,64.0
62,68.0,73.0,81.0,48.0,55.0,45.0,62.0,64.0,67.0,67.0,56.0,49.0,57.0,54.0,36.0,44.0,64.0,58.0
62,54.0,50.0,77.0,64.0,46.0,58.0,32.0,47.0,47.0,34.0,49.0,22.0,71.0,54.0,32.0,67.0,60.0,59.0
62,75.0,71.0,83.0,39.0,60.0,64.0,53.0,55.0,73.0,78.0,72.0,54.0,70.0,83.0,43.0,45.0,65.0,66.0
